nanosecs,vx,vy,vz,timestamp,time
1697720409424429336,"('vx', 0.140694)","('vy', -0.143113)","('vz', 0.0194685)",1697720409393673,543.985
1697720409622601072,"('vx', 0.134224)","('vy', -0.145178)","('vz', 0.016579)",1697720409591466,544.183
1697720409824208925,"('vx', 0.129927)","('vy', -0.140026)","('vz', 0.0155452)",1697720409793919,544.385
1697720410003175365,"('vx', 0.139446)","('vy', -0.146871)","('vz', 0.0136744)",1697720409972962,544.564
1697720410191051567,"('vx', 0.139743)","('vy', -0.150073)","('vz', 0.0158941)",1697720410161460,544.752
1697720410390472870,"('vx', 0.136622)","('vy', -0.143882)","('vz', 0.0135006)",1697720410360073,544.951
1697720410595708324,"('vx', 0.136068)","('vy', -0.142563)","('vz', 0.0116634)",1697720410565661,545.157
1697720410782897617,"('vx', 0.144617)","('vy', -0.150431)","('vz', 0.0114725)",1697720410752417,545.344
1697720410979169517,"('vx', 0.144945)","('vy', -0.150968)","('vz', 0.0125071)",1697720410948335,545.54
1697720411172716859,"('vx', 0.132527)","('vy', -0.138745)","('vz', 0.010293)",1697720411141665,545.733
1697720411389667621,"('vx', 0.136609)","('vy', -0.136008)","('vz', 0.00847755)",1697720411358956,545.95
1697720411568422666,"('vx', 0.135837)","('vy', -0.128583)","('vz', 0.00675864)",1697720411537770,546.129
1697720411767244175,"('vx', 0.13921)","('vy', -0.128437)","('vz', 0.00702047)",1697720411737708,546.329
1697720411971029913,"('vx', 0.144677)","('vy', -0.134322)","('vz', 0.0024735)",1697720411941023,546.532
1697720412169683743,"('vx', 0.149867)","('vy', -0.135935)","('vz', 0.00161037)",1697720412138947,546.73
1697720412546480991,"('vx', 0.157944)","('vy', -0.131504)","('vz', -0.00448447)",1697720412517519,547.109
1697720412743607400,"('vx', 0.140612)","('vy', -0.140609)","('vz', -0.00297027)",1697720412712804,547.304
1697720412932615621,"('vx', 0.135479)","('vy', -0.159066)","('vz', -0.00470144)",1697720412902977,547.494
1697720413104375965,"('vx', 0.107644)","('vy', -0.175094)","('vz', -0.0056899)",1697720413074344,547.665
1697720413318202783,"('vx', 0.0869538)","('vy', -0.195695)","('vz', -0.00724253)",1697720413287153,547.878
1697720413511504440,"('vx', 0.0679587)","('vy', -0.203575)","('vz', -0.00534297)",1697720413480413,548.071
1697720413686185832,"('vx', 0.0687569)","('vy', -0.211063)","('vz', -0.00546899)",1697720413656090,548.247
1697720413886590906,"('vx', 0.0721004)","('vy', -0.199051)","('vz', -0.0043282)",1697720413855147,548.446
1697720414084082766,"('vx', 0.0828058)","('vy', -0.193383)","('vz', -0.00161907)",1697720414053133,548.644
1697720414263698577,"('vx', 0.0767405)","('vy', -0.195007)","('vz', 0.000578917)",1697720414233563,548.824
1697720414452382759,"('vx', 0.0760416)","('vy', -0.192672)","('vz', 0.00422982)",1697720414421120,549.012
1697720414649053634,"('vx', 0.0883484)","('vy', -0.184206)","('vz', 0.0112537)",1697720414617388,549.208
1697720414846787576,"('vx', 0.0892093)","('vy', -0.190911)","('vz', 0.00734026)",1697720414816578,549.407
1697720415051971953,"('vx', 0.0983956)","('vy', -0.187066)","('vz', 0.00752462)",1697720415021249,549.612
1697720415249879952,"('vx', 0.0971513)","('vy', -0.185711)","('vz', 0.00923175)",1697720415219910,549.811
1697720415429131942,"('vx', 0.103181)","('vy', -0.175136)","('vz', 0.0112699)",1697720415397893,549.989
1697720415625422998,"('vx', 0.118388)","('vy', -0.159518)","('vz', 0.0126755)",1697720415595549,550.187
1697720415825168601,"('vx', 0.146229)","('vy', -0.125991)","('vz', 0.0108992)",1697720415793841,550.385
1697720416012547209,"('vx', 0.180623)","('vy', -0.114637)","('vz', 0.0123745)",1697720415981249,550.572
1697720416210462824,"('vx', 0.201477)","('vy', -0.0894701)","('vz', 0.0131102)",1697720416180389,550.771
1697720416405550063,"('vx', 0.218645)","('vy', -0.0574905)","('vz', 0.0168062)",1697720416375164,550.966
1697720416631164729,"('vx', 0.252419)","('vy', -0.030438)","('vz', 0.00497422)",1697720416599785,551.191
1697720416803077196,"('vx', 0.230033)","('vy', -0.0490724)","('vz', -0.00245138)",1697720416773542,551.365
1697720417002851730,"('vx', 0.234472)","('vy', -0.0672956)","('vz', 0.00238403)",1697720416972871,551.564
1697720417192624824,"('vx', 0.184553)","('vy', -0.0627065)","('vz', -0.00760006)",1697720417162042,551.753
1697720417380473909,"('vx', 0.15268)","('vy', -0.0468409)","('vz', -0.0155438)",1697720417349077,551.94
1697720417570796231,"('vx', 0.129246)","('vy', -0.0264699)","('vz', -0.0197085)",1697720417540612,552.132
1697720417793750341,"('vx', 0.116721)","('vy', -0.0324244)","('vz', -0.0187503)",1697720417762625,552.354
1697720417988197859,"('vx', 0.146557)","('vy', -0.0618577)","('vz', -0.00942972)",1697720417958022,552.549
1697720418163033944,"('vx', 0.158906)","('vy', -0.0774702)","('vz', -0.000601803)",1697720418133026,552.724
1697720418342022746,"('vx', 0.149765)","('vy', -0.0943197)","('vz', 0.00283833)",1697720418311677,552.903
1697720418549461254,"('vx', 0.150259)","('vy', -0.0933225)","('vz', 0.00277317)",1697720418518039,553.109
1697720418720831257,"('vx', 0.15256)","('vy', -0.0995005)","('vz', 0.0028925)",1697720418689642,553.281
1697720418922381295,"('vx', 0.150974)","('vy', -0.107137)","('vz', 0.00174086)",1697720418891644,553.483
1697720419111334537,"('vx', 0.16308)","('vy', -0.108131)","('vz', 0.00332962)",1697720419080639,553.672
1697720419307839590,"('vx', 0.157381)","('vy', -0.116239)","('vz', 0.00551293)",1697720419277612,553.869
1697720419502672980,"('vx', 0.141725)","('vy', -0.129533)","('vz', 0.00783329)",1697720419471730,554.063
1697720419699423749,"('vx', 0.132105)","('vy', -0.140234)","('vz', 0.00635015)",1697720419668651,554.26
1697720419887059385,"('vx', 0.148746)","('vy', -0.136298)","('vz', 0.00908693)",1697720419857383,554.449
1697720420085975668,"('vx', 0.170832)","('vy', -0.112313)","('vz', 0.00938113)",1697720420055570,554.647
1697720420299005704,"('vx', 0.167836)","('vy', -0.118789)","('vz', 0.0137527)",1697720420268377,554.86
1697720420468619993,"('vx', 0.181885)","('vy', -0.104761)","('vz', 0.0134987)",1697720420437991,555.03
1697720420668205089,"('vx', 0.197637)","('vy', -0.0852247)","('vz', 0.0137534)",1697720420637546,555.23
1697720420880439440,"('vx', 0.2243)","('vy', -0.068968)","('vz', 0.0114263)",1697720420850226,555.443
1697720421046158178,"('vx', 0.246057)","('vy', -0.039352)","('vz', 0.00804743)",1697720421015957,555.609
1697720421252014224,"('vx', 0.267117)","('vy', -0.0125281)","('vz', 0.00131895)",1697720421221178,555.814
1697720421425659234,"('vx', 0.282483)","('vy', 0.00557076)","('vz', -0.0102242)",1697720421394958,555.988
1697720421624168342,"('vx', 0.295255)","('vy', 0.0310257)","('vz', -0.0136646)",1697720421593782,556.187
1697720421821715658,"('vx', 0.314302)","('vy', 0.0505648)","('vz', -0.0205419)",1697720421790326,556.384
1697720422019935682,"('vx', 0.262977)","('vy', 0.044893)","('vz', -0.0209251)",1697720421989659,556.583
1697720422218082359,"('vx', 0.209782)","('vy', 0.00260722)","('vz', -0.0181358)",1697720422187252,556.781
1697720422574283970,"('vx', 0.100654)","('vy', -0.156274)","('vz', -0.0111303)",1697720422543362,557.137
1697720422766498268,"('vx', 0.0686167)","('vy', -0.18532)","('vz', -0.012287)",1697720422735503,557.329
1697720422983784959,"('vx', 0.0704122)","('vy', -0.165918)","('vz', -0.00910342)",1697720422951642,557.545
1697720423154380708,"('vx', 0.0922473)","('vy', -0.165966)","('vz', -0.000784564)",1697720423123371,557.717
1697720423343502971,"('vx', 0.0842546)","('vy', -0.175132)","('vz', -0.00458066)",1697720423312603,557.906
1697720423544020783,"('vx', 0.0812107)","('vy', -0.154388)","('vz', -0.00158149)",1697720423513338,558.107
1697720423764233004,"('vx', 0.0728599)","('vy', -0.160476)","('vz', 0.00333289)",1697720423732551,558.326
1697720423927833975,"('vx', 0.0386889)","('vy', -0.18527)","('vz', -0.00637192)",1697720423895215,558.489
1697720424124007365,"('vx', 0.0263974)","('vy', -0.143859)","('vz', -0.00861467)",1697720424094344,558.688
1697720424328630957,"('vx', 0.0236178)","('vy', -0.123871)","('vz', -0.00770254)",1697720424297787,558.891
1697720424527232892,"('vx', 0.0144515)","('vy', -0.116776)","('vz', -0.0118214)",1697720424497363,559.091
1697720424706205210,"('vx', 0.0154233)","('vy', -0.104463)","('vz', -0.00737827)",1697720424675166,559.269
1697720424907898388,"('vx', 0.0128376)","('vy', -0.0938111)","('vz', -0.00614572)",1697720424877408,559.471
1697720425083749232,"('vx', 0.00853744)","('vy', -0.0862968)","('vz', -0.00576581)",1697720425053077,559.647
1697720425280697340,"('vx', 0.00385828)","('vy', -0.0785887)","('vz', -0.00627155)",1697720425249446,559.843
1697720425474309358,"('vx', -0.00444617)","('vy', -0.077821)","('vz', -0.0033634)",1697720425443476,560.037
1697720425672323793,"('vx', -0.0374391)","('vy', -0.115895)","('vz', 0.00379888)",1697720425641755,560.235
1697720425879643049,"('vx', 0.000217451)","('vy', -0.129217)","('vz', 0.0181501)",1697720425848626,560.442
1697720426062109980,"('vx', 0.0491806)","('vy', -0.135993)","('vz', 0.0283914)",1697720426031379,560.625
1697720426267371105,"('vx', 0.0644706)","('vy', -0.14527)","('vz', 0.0356414)",1697720426237133,560.831
1697720426464760873,"('vx', 0.0666444)","('vy', -0.147826)","('vz', 0.0383018)",1697720426433610,561.027
1697720426655317262,"('vx', 0.0745912)","('vy', -0.154083)","('vz', 0.0300919)",1697720426623958,561.217
1697720426850717003,"('vx', 0.0825651)","('vy', -0.146457)","('vz', 0.0297534)",1697720426819287,561.412
1697720427053184104,"('vx', 0.101167)","('vy', -0.145641)","('vz', 0.0289963)",1697720427023453,561.616
1697720427254571600,"('vx', 0.105258)","('vy', -0.152067)","('vz', 0.025593)",1697720427224323,561.817
1697720427455868524,"('vx', 0.11421)","('vy', -0.148095)","('vz', 0.0203896)",1697720427425810,562.018
1697720427649481180,"('vx', 0.113675)","('vy', -0.149796)","('vz', 0.0218887)",1697720427618112,562.21
1697720427847281129,"('vx', 0.107724)","('vy', -0.151988)","('vz', 0.018974)",1697720427816232,562.408
1697720428045521628,"('vx', 0.0913191)","('vy', -0.172886)","('vz', 0.0166269)",1697720428015209,562.607
1697720428232320628,"('vx', 0.0866654)","('vy', -0.180645)","('vz', 0.0144668)",1697720428202143,562.794
1697720428431056300,"('vx', 0.0818576)","('vy', -0.205201)","('vz', 0.0124062)",1697720428400282,562.992
1697720428619650000,"('vx', 0.0574366)","('vy', -0.216382)","('vz', 0.00879725)",1697720428588868,563.181
1697720428819387946,"('vx', 0.0446181)","('vy', -0.219631)","('vz', 0.00805567)",1697720428789089,563.381
1697720429014646625,"('vx', 0.057931)","('vy', -0.214087)","('vz', 0.0102648)",1697720428981241,563.573
1697720429224144409,"('vx', 0.0276249)","('vy', -0.232422)","('vz', 0.00600682)",1697720429192793,563.785
1697720429422787014,"('vx', -0.0108506)","('vy', -0.270261)","('vz', 0.00585238)",1697720429391905,563.984
1697720429593070132,"('vx', -0.0567475)","('vy', -0.286414)","('vz', 0.00677251)",1697720429562243,564.154
1697720429792045415,"('vx', -0.0746601)","('vy', -0.285686)","('vz', 0.013319)",1697720429761340,564.353
1697720429991578277,"('vx', -0.0711753)","('vy', -0.282314)","('vz', 0.0239102)",1697720429961242,564.553
1697720430183842399,"('vx', -0.0384458)","('vy', -0.248809)","('vz', 0.0304584)",1697720430153168,564.745
1697720430382771334,"('vx', -0.00372512)","('vy', -0.209918)","('vz', 0.0343318)",1697720430351907,564.944
1697720430550564343,"('vx', 0.0867744)","('vy', -0.14325)","('vz', 0.0445972)",1697720430520226,565.112
1697720430747695060,"('vx', 0.161176)","('vy', -0.0705519)","('vz', 0.0506242)",1697720430716750,565.309
1697720430945887568,"('vx', 0.211973)","('vy', -0.00289166)","('vz', 0.0436638)",1697720430915644,565.508
1697720431143480439,"('vx', 0.236522)","('vy', 0.0299264)","('vz', 0.0295364)",1697720431112667,565.705
1697720431343288415,"('vx', 0.211632)","('vy', 0.0379895)","('vz', 0.0260792)",1697720431313697,565.906
1697720431522490446,"('vx', 0.213256)","('vy', -0.0231393)","('vz', 0.00839205)",1697720431491738,566.084
1697720431712928891,"('vx', 0.184118)","('vy', -0.0660329)","('vz', 2.6725e-05)",1697720431682167,566.274
1697720431913708919,"('vx', 0.164891)","('vy', -0.089018)","('vz', 0.00361168)",1697720431882539,566.474
1697720432103496168,"('vx', 0.146477)","('vy', -0.110465)","('vz', 0.00285267)",1697720432073386,566.665
1697720432301702110,"('vx', 0.152009)","('vy', -0.112169)","('vz', 0.00129481)",1697720432271519,566.863
1697720432690531181,"('vx', 0.160862)","('vy', -0.123274)","('vz', -0.00362829)",1697720432660398,567.252
1697720432880360199,"('vx', 0.174421)","('vy', -0.0958678)","('vz', -0.00021006)",1697720432850197,567.442
1697720433075945503,"('vx', 0.179787)","('vy', -0.0878719)","('vz', -0.00265341)",1697720433045778,567.638
1697720433271174663,"('vx', 0.177208)","('vy', -0.0918106)","('vz', -0.00642241)",1697720433239142,567.831
1697720433485882649,"('vx', 0.153387)","('vy', -0.0736357)","('vz', -0.023027)",1697720433455818,568.048
1697720433665033611,"('vx', 0.121937)","('vy', -0.0636891)","('vz', -0.0349029)",1697720433633780,568.226
1697720433860488136,"('vx', 0.0971849)","('vy', -0.0560142)","('vz', -0.0423308)",1697720433830231,568.422
1697720434043523719,"('vx', 0.0846444)","('vy', -0.0535421)","('vz', -0.039921)",1697720434013797,568.606
1697720434241781982,"('vx', 0.0766299)","('vy', -0.048538)","('vz', -0.0367893)",1697720434211002,568.803
1697720434424857729,"('vx', 0.0691844)","('vy', -0.043118)","('vz', -0.0381089)",1697720434394597,568.987
1697720434604026100,"('vx', 0.063683)","('vy', -0.0449399)","('vz', -0.0370191)",1697720434574091,569.166
1697720434803072086,"('vx', 0.0534175)","('vy', -0.0392065)","('vz', -0.0323904)",1697720434771231,569.363
1697720434999313449,"('vx', 0.0535801)","('vy', -0.0362652)","('vz', -0.0268689)",1697720434968389,569.56
1697720435201592830,"('vx', 0.0518891)","('vy', -0.0364229)","('vz', -0.0198708)",1697720435171197,569.763
1697720435396746980,"('vx', 0.0472261)","('vy', -0.0369833)","('vz', -0.0130618)",1697720435366636,569.958
1697720435598614075,"('vx', 0.0444578)","('vy', -0.0371511)","('vz', -0.00924436)",1697720435568059,570.159
1697720435791548940,"('vx', 0.0399585)","('vy', -0.0333791)","('vz', -0.00313601)",1697720435760771,570.352
1697720436002387745,"('vx', 0.0400526)","('vy', -0.030723)","('vz', 0.00251626)",1697720435971281,570.563
1697720436171344082,"('vx', 0.0384912)","('vy', -0.0304472)","('vz', 0.00847459)",1697720436139532,570.731
1697720436369749997,"('vx', 0.0366974)","('vy', -0.0315188)","('vz', 0.00865813)",1697720436339518,570.931
1697720436587521340,"('vx', 0.0362284)","('vy', -0.0312934)","('vz', 0.0112116)",1697720436557181,571.149
1697720436765256745,"('vx', 0.0354247)","('vy', -0.0307057)","('vz', 0.0162122)",1697720436734743,571.327
1697720436959889336,"('vx', 0.0259056)","('vy', -0.0291644)","('vz', 0.0180639)",1697720436929439,571.522
1697720437150003356,"('vx', 0.0236363)","('vy', -0.00217357)","('vz', 0.015798)",1697720437119507,571.712
1697720437373856813,"('vx', -0.00649233)","('vy', 0.0261121)","('vz', 0.0249396)",1697720437342935,571.935
1697720437552239020,"('vx', -0.0284111)","('vy', 0.0407965)","('vz', 0.0311474)",1697720437521985,572.114
1697720437747514581,"('vx', -0.0420525)","('vy', 0.0451385)","('vz', 0.0217579)",1697720437716366,572.308
1697720437965394705,"('vx', -0.0536327)","('vy', 0.0515022)","('vz', 0.0153438)",1697720437934868,572.527
1697720438141352498,"('vx', -0.064541)","('vy', 0.0585856)","('vz', 0.0131081)",1697720438110946,572.703
1697720438345477445,"('vx', -0.0687405)","('vy', 0.0638572)","('vz', 0.0188835)",1697720438315288,572.907
1697720438543445321,"('vx', -0.0701189)","('vy', 0.0599608)","('vz', 0.0130986)",1697720438512507,573.104
1697720438751808435,"('vx', -0.0732532)","('vy', 0.0563632)","('vz', 0.00484121)",1697720438721575,573.313
1697720438925168955,"('vx', -0.0857155)","('vy', 0.0576722)","('vz', 0.00697072)",1697720438893295,573.485
1697720439120392126,"('vx', -0.0938479)","('vy', 0.0574726)","('vz', 0.00822502)",1697720439090207,573.682
1697720439313096600,"('vx', -0.102925)","('vy', 0.0628758)","('vz', 0.00571678)",1697720439282641,573.874
1697720439518765777,"('vx', -0.110996)","('vy', 0.0677893)","('vz', 0.000317224)",1697720439488434,574.08
1697720439687026223,"('vx', -0.114665)","('vy', 0.0718127)","('vz', -0.004834)",1697720439656753,574.248
1697720439886914005,"('vx', -0.123197)","('vy', 0.0670324)","('vz', -0.00746012)",1697720439857115,574.448
1697720440082199359,"('vx', -0.12698)","('vy', 0.0699594)","('vz', -0.015568)",1697720440052217,574.643
1697720440282850147,"('vx', -0.133461)","('vy', 0.0683596)","('vz', -0.0205283)",1697720440252057,574.843
1697720440480087564,"('vx', -0.13533)","('vy', 0.0728301)","('vz', -0.0231155)",1697720440448563,575.04
1697720440662601500,"('vx', -0.1339)","('vy', 0.0670729)","('vz', -0.0290828)",1697720440632064,575.224
1697720440864375857,"('vx', -0.132578)","('vy', 0.0764192)","('vz', -0.0315489)",1697720440833711,575.426
1697720441063688421,"('vx', -0.138867)","('vy', 0.0732032)","('vz', -0.0318473)",1697720441031206,575.623
1697720441253062509,"('vx', -0.14071)","('vy', 0.0755077)","('vz', -0.0337751)",1697720441222640,575.814
1697720441435701518,"('vx', -0.138576)","('vy', 0.0822699)","('vz', -0.0305378)",1697720441404480,575.996
1697720441626629554,"('vx', -0.14441)","('vy', 0.0764011)","('vz', -0.030004)",1697720441596341,576.188
1697720441838029617,"('vx', -0.14205)","('vy', 0.0784785)","('vz', -0.028021)",1697720441807559,576.399
1697720442009735378,"('vx', -0.146836)","('vy', 0.0738969)","('vz', -0.0259535)",1697720441978529,576.57
1697720442208577175,"('vx', -0.146802)","('vy', 0.0735426)","('vz', -0.0263784)",1697720442176583,576.768
1697720442399574823,"('vx', -0.147436)","('vy', 0.0877252)","('vz', -0.0220119)",1697720442368913,576.96
1697720442789876128,"('vx', -0.151391)","('vy', 0.0796844)","('vz', -0.017041)",1697720442759740,577.351
1697720442991644714,"('vx', -0.152305)","('vy', 0.0813017)","('vz', -0.0161318)",1697720442961293,577.553
1697720443193702926,"('vx', -0.152695)","('vy', 0.0908301)","('vz', -0.0175292)",1697720443163191,577.755
1697720443402360092,"('vx', -0.15264)","('vy', 0.0839329)","('vz', -0.0205267)",1697720443371779,577.964
1697720443578450353,"('vx', -0.152695)","('vy', 0.0914304)","('vz', -0.013392)",1697720443548328,578.141
1697720443766992982,"('vx', -0.15673)","('vy', 0.0933474)","('vz', -0.0125546)",1697720443735707,578.328
1697720443962056231,"('vx', -0.154597)","('vy', 0.0962397)","('vz', -0.0114288)",1697720443931158,578.523
1697720444160020936,"('vx', -0.155692)","('vy', 0.0953703)","('vz', -0.00952701)",1697720444130037,578.722
1697720444364006279,"('vx', -0.151397)","('vy', 0.0931155)","('vz', -0.00639073)",1697720444334044,578.926
1697720444552166862,"('vx', -0.156014)","('vy', 0.100979)","('vz', -0.00941287)",1697720444520972,579.113
1697720444743182866,"('vx', -0.158419)","('vy', 0.102001)","('vz', -0.0108492)",1697720444712389,579.304
1697720444920466195,"('vx', -0.154621)","('vy', 0.0986197)","('vz', -0.00922711)",1697720444889796,579.481
1697720445121107046,"('vx', -0.153657)","('vy', 0.102602)","('vz', -0.00706289)",1697720445089873,579.681
1697720445320156588,"('vx', -0.155042)","('vy', 0.102943)","('vz', -0.0072181)",1697720445289279,579.88
1697720445498758169,"('vx', -0.159435)","('vy', 0.102289)","('vz', -0.00501451)",1697720445467956,580.059
1697720445693357841,"('vx', -0.154791)","('vy', 0.102729)","('vz', -0.00362049)",1697720445663134,580.254
1697720445901704984,"('vx', -0.152103)","('vy', 0.0984439)","('vz', -0.0084342)",1697720445870702,580.462
1697720446087126394,"('vx', -0.157034)","('vy', 0.0981176)","('vz', -0.00916753)",1697720446056048,580.647
1697720446267007189,"('vx', -0.15703)","('vy', 0.0942112)","('vz', -0.00808605)",1697720446236837,580.828
1697720446464344418,"('vx', -0.157346)","('vy', 0.103527)","('vz', -0.00744998)",1697720446433376,581.025
1697720446656201556,"('vx', -0.149422)","('vy', 0.123364)","('vz', -0.0122583)",1697720446625118,581.217
1697720446845671152,"('vx', -0.123003)","('vy', 0.135018)","('vz', -0.00971637)",1697720446815279,581.407
1697720447052464337,"('vx', -0.106576)","('vy', 0.148023)","('vz', -0.00802061)",1697720447023060,581.615
1697720447252661565,"('vx', -0.115822)","('vy', 0.144696)","('vz', -0.0138017)",1697720447221386,581.813
1697720447413932560,"('vx', -0.116417)","('vy', 0.146013)","('vz', -0.0133719)",1697720447383014,581.975
1697720447623663683,"('vx', -0.116351)","('vy', 0.14286)","('vz', -0.017372)",1697720447593146,582.185
1697720447805079762,"('vx', -0.118558)","('vy', 0.138365)","('vz', -0.02207)",1697720447774331,582.366
1697720448000084708,"('vx', -0.122364)","('vy', 0.136249)","('vz', -0.0261882)",1697720447968958,582.561
1697720448199990333,"('vx', -0.129744)","('vy', 0.132442)","('vz', -0.0284642)",1697720448168450,582.76
1697720448375308908,"('vx', -0.131317)","('vy', 0.134972)","('vz', -0.0224243)",1697720448344556,582.936
1697720448574090038,"('vx', -0.13981)","('vy', 0.127427)","('vz', -0.0216663)",1697720448543686,583.135
1697720448768700846,"('vx', -0.14132)","('vy', 0.125222)","('vz', -0.0201735)",1697720448737275,583.329
1697720448946331782,"('vx', -0.14667)","('vy', 0.120242)","('vz', -0.0235803)",1697720448915907,583.508
1697720449162380221,"('vx', -0.149221)","('vy', 0.114631)","('vz', -0.0170604)",1697720449131003,583.723
1697720449343344329,"('vx', -0.150531)","('vy', 0.117687)","('vz', -0.0156487)",1697720449312740,583.905
1697720449546765589,"('vx', -0.153934)","('vy', 0.115799)","('vz', -0.016686)",1697720449516572,584.109
1697720449720670971,"('vx', -0.153095)","('vy', 0.117175)","('vz', -0.0190213)",1697720449690039,584.282
1697720449914929937,"('vx', -0.155961)","('vy', 0.110289)","('vz', -0.0186276)",1697720449885012,584.477
1697720450119370355,"('vx', -0.154368)","('vy', 0.107196)","('vz', -0.0177468)",1697720450088857,584.681
1697720450330398036,"('vx', -0.163602)","('vy', 0.107984)","('vz', -0.0191521)",1697720450299665,584.892
1697720450526644778,"('vx', -0.167754)","('vy', 0.107483)","('vz', -0.0186403)",1697720450496117,585.088
1697720450722851040,"('vx', -0.169249)","('vy', 0.110436)","('vz', -0.0174514)",1697720450691779,585.284
1697720450892842131,"('vx', -0.162822)","('vy', 0.10452)","('vz', -0.0213738)",1697720450862462,585.455
1697720451113022119,"('vx', -0.165901)","('vy', 0.108974)","('vz', -0.0212793)",1697720451082628,585.675
1697720451284713954,"('vx', -0.157705)","('vy', 0.110251)","('vz', -0.023393)",1697720451253696,585.846
1697720451481419948,"('vx', -0.161263)","('vy', 0.108683)","('vz', -0.0285538)",1697720451450182,586.042
1697720451684780733,"('vx', -0.161454)","('vy', 0.114335)","('vz', -0.029298)",1697720451653425,586.245
1697720451862148230,"('vx', -0.154965)","('vy', 0.108901)","('vz', -0.032003)",1697720451830693,586.422
1697720452059551438,"('vx', -0.158046)","('vy', 0.103974)","('vz', -0.0250587)",1697720452029250,586.621
1697720452231776687,"('vx', -0.161219)","('vy', 0.0940838)","('vz', -0.0245417)",1697720452201023,586.793
1697720452431863412,"('vx', -0.156911)","('vy', 0.0947689)","('vz', -0.0249799)",1697720452401773,586.994
1697720452819580334,"('vx', -0.159975)","('vy', 0.102061)","('vz', -0.0233403)",1697720452789172,587.381
1697720453019610617,"('vx', -0.157776)","('vy', 0.0951658)","('vz', -0.0231999)",1697720452988835,587.581
1697720453208889338,"('vx', -0.16197)","('vy', 0.0948339)","('vz', -0.0240296)",1697720453179108,587.771
1697720453408575573,"('vx', -0.164196)","('vy', 0.0968515)","('vz', -0.0221187)",1697720453377900,587.97
1697720453603107355,"('vx', -0.151489)","('vy', 0.0934522)","('vz', -0.0197116)",1697720453572524,588.165
1697720453804397780,"('vx', -0.157311)","('vy', 0.0864173)","('vz', -0.0189801)",1697720453773190,588.366
1697720453970810590,"('vx', -0.169102)","('vy', 0.0880398)","('vz', -0.0176352)",1697720453941116,588.534
1697720454160761333,"('vx', -0.161832)","('vy', 0.0884624)","('vz', -0.011818)",1697720454130455,588.723
1697720454352018127,"('vx', -0.16183)","('vy', 0.0871834)","('vz', -0.0121045)",1697720454321646,588.914
1697720454552148614,"('vx', -0.164328)","('vy', 0.0838349)","('vz', -0.0114838)",1697720454521141,589.113
1697720454741024012,"('vx', -0.172478)","('vy', 0.0773621)","('vz', -0.0135596)",1697720454710168,589.302
1697720454931924276,"('vx', -0.169248)","('vy', 0.0776905)","('vz', -0.014408)",1697720454900943,589.493
1697720455127561514,"('vx', -0.17785)","('vy', 0.0788662)","('vz', -0.0152301)",1697720455097081,589.689
1697720455326452250,"('vx', -0.175143)","('vy', 0.0746819)","('vz', -0.0122935)",1697720455295634,589.888
1697720455502760565,"('vx', -0.171)","('vy', 0.0728744)","('vz', -0.00924682)",1697720455472380,590.065
1697720455695314872,"('vx', -0.155722)","('vy', 0.0670295)","('vz', -0.00849769)",1697720455665071,590.258
1697720455888832696,"('vx', -0.13124)","('vy', 0.0432246)","('vz', -0.0170933)",1697720455858506,590.451
1697720456080052222,"('vx', -0.12268)","('vy', 0.0338942)","('vz', -0.0153451)",1697720456048468,590.641
1697720456276057037,"('vx', -0.121512)","('vy', 0.034263)","('vz', -0.0170667)",1697720456244562,590.837
1697720456470117111,"('vx', -0.116836)","('vy', 0.0541708)","('vz', -0.0114402)",1697720456438597,591.031
1697720456671427783,"('vx', -0.08578)","('vy', 0.0994732)","('vz', -0.00448284)",1697720456640514,591.233
1697720456865209364,"('vx', -0.0479535)","('vy', 0.140136)","('vz', -0.00266483)",1697720456834092,591.427
1697720457069113917,"('vx', -0.0156498)","('vy', 0.156936)","('vz', -0.00228914)",1697720457038088,591.631
1697720457243855947,"('vx', 0.0156897)","('vy', 0.188285)","('vz', 0.000643528)",1697720457212851,591.806
1697720457432217302,"('vx', 0.0464847)","('vy', 0.214236)","('vz', -0.0032048)",1697720457401510,591.995
1697720457628363337,"('vx', 0.0684079)","('vy', 0.231215)","('vz', -0.00538888)",1697720457597420,592.191
1697720457824203471,"('vx', 0.0860339)","('vy', 0.252822)","('vz', -0.00827613)",1697720457793116,592.387
1697720458020167641,"('vx', 0.109899)","('vy', 0.264235)","('vz', -0.00403938)",1697720457989933,592.584
1697720458208125708,"('vx', 0.134982)","('vy', 0.279864)","('vz', -0.00247204)",1697720458176994,592.771
1697720458406521719,"('vx', 0.142322)","('vy', 0.284416)","('vz', -0.00375763)",1697720458376297,592.97
1697720458596289343,"('vx', 0.165636)","('vy', 0.291839)","('vz', -0.0064769)",1697720458565685,593.159
1697720458795313750,"('vx', 0.167858)","('vy', 0.292136)","('vz', -0.00976514)",1697720458764845,593.358
1697720458988367810,"('vx', 0.185259)","('vy', 0.299261)","('vz', -0.0155025)",1697720458957230,593.55
1697720459189058610,"('vx', 0.190237)","('vy', 0.314177)","('vz', -0.0253158)",1697720459157876,593.751
1697720459365104854,"('vx', 0.188854)","('vy', 0.31209)","('vz', -0.0338462)",1697720459334716,593.928
1697720459565587715,"('vx', 0.172929)","('vy', 0.304741)","('vz', -0.0393575)",1697720459534778,594.128
